"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes","exclusion_reason"
"MEXV2-EDGE-1297","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-REGINE","MEX-REGINE 38 Num. 5","5. Los ciudadanos que integren las mesas directivas de casilla y demás servidores del Instituto rendirán la protesta constitucional por escrito.","electoral_administrative","2","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-1298","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-REGINE","MEX-REGINE 38 Num. 6","6. En toda protesta constitucional se levantará el acta correspondiente de la cual se agregará un tanto al expediente personal del servidor público de quien se trate, así como de los Consejeros del Po","electoral_administrative","2","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-1299","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-REGSN","MEX-REGSN 10 Fr. X.","X.  Informar a la ciudadanía al término de cada año de la legislatura, sobre las actividades realizadas durante el mismo. Además, el informe también podrá contener una relación del trabajo legislativo","regulatory_or_parliamentary_procedural","2","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-1300","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-REGSN","MEX-REGSN 13 Fr. IV.","IV. Postularse a otro cargo de elección popular cuando la licencia sea condición establecida en las disposiciones electorales correspondientes o en la normativa interna del partido político de que se ","regulatory_or_parliamentary_procedural","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-1301","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-REGSN","MEX-REGSN 31","1. Los estatutos de los grupos parlamentarios deben contener, cuando menos, lo siguiente: I. La denominación, la cual se corresponde con la de cada uno de los partidos políticos en los que militan los","regulatory_or_parliamentary_procedural","3","mandatory","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-1302","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-REGSN","MEX-REGSN 56","Ter La persona acreedora al Reconocimiento “Dr. Jesús Kumate Rodríguez”, será elegida por el voto de las dos terceras partes de las senadoras y los senadores presentes. La Comisión de Salud, previa au","regulatory_or_parliamentary_procedural","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-1303","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-REGSN","MEX-REGSN 129 Fr. VII.","VII. Proponer consultas y audiencias, públicas o privadas, con autoridades gubernamentales, especialistas, representativos de organizaciones sociales y ciudadanos en general, relacionados con las mate","regulatory_or_parliamentary_procedural","2","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-1304","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-REGSN","MEX-REGSN 184","1. En el proceso de dictaminar, las comisiones pueden convocar a audiencias públicas o reuniones, con el fin de escuchar al autor o autores de la iniciativa, a especialistas en la materia, representan","regulatory_or_parliamentary_procedural","2","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0027","Costa Rica","CRC-MECH-001","vote","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 19","Sesiones privadas, excepciones Las sesiones del Tribunal serán privadas, excepto cuando: > **a)** Se verifiquen escrutinios a los cuales tienen derecho a asistir los partidos políticos previamente acr","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0034","Costa Rica","CRC-MECH-001","vote","CRC-ACT-003","Juntas Electorales","CRC-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 30","Juntas electorales Las juntas electorales serán juntas cantonales, una en cada cantón, y juntas receptoras de votos, tantas como llegue a establecer el Tribunal para cada elección en cada distrito ele","statutory","4","mandatory","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0035","Costa Rica","CRC-MECH-001","vote","CRC-ACT-003","Juntas Electorales","CRC-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 40","Atribuciones y deberes Corresponderá a las juntas receptoras de votos: > **a)** Recibir y revisar la documentación y los materiales electorales, y comunicar de inmediato al Tribunal o al asesor electo","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0036","Costa Rica","CRC-MECH-001","vote","CRC-ACT-003","Juntas Electorales","CRC-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 41","Integración Las juntas receptoras de votos estarán formadas al menos por tres personas y sus respectivos suplentes. Cada partido inscrito a escala nacional que participe en la elección con candidatura","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0037","Costa Rica","CRC-MECH-001","vote","CRC-ACT-003","Juntas Electorales","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 43","Quórum de las juntas receptoras de votos Las juntas receptoras de votos iniciarán su labor con cualquier número de sus miembros que asista y, si solo uno de estos está presente, asumirá la función de ","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0039","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 48","Derecho a formar partidos políticos El derecho de agruparse en partidos políticos, así como el derecho que tienen las personas a elegir y ser elegidas se realiza al tenor de lo que dispone el artículo","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0040","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","CRC-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 49","Régimen jurídico Los partidos políticos son asociaciones voluntarias de ciudadanos y ciudadanas, sin fines de lucro, creadas con el objeto de participar activamente en la política nacional, provincial","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0042","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 52","Estatuto de los partidos políticos El estatuto de los partidos constituye su ordenamiento fundamental interno y deberá contener al menos lo siguiente: > **a)** El nombre del partido. > > **b)** La div","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0043","Costa Rica","CRC-MECH-002","right_to_stand_for_election","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 53","Derechos de los miembros de los partidos En sus estatutos, los partidos políticos, además de otros derechos que expresamente consagren, asegurarán a los integrantes lo siguiente: > **a)** El derecho a","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0044","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 54","Deberes de los miembros de los partidos Los integrantes de los partidos políticos, cualquiera que sea su condición, de conformidad con las categorías que establezcan los estatutos, deberán: > **a)** C","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0045","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 55","Exclusividad del nombre, la divisa y el lema El nombre, la divisa y el lema de un partido le pertenecen con exclusividad. Es inadmisible la inscripción de un partido con elementos distintivos iguales ","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0046","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 56","Actos inscribibles Deberán ser inscritos ante el Registro Electoral, como requisito de eficacia y para que sean oponibles a terceros, la constitución, la cancelación, la fusión, la coalición, la perso","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0047","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","CRC-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 58","Constitución Para constituir un partido político a escala nacional o provincial, todo grupo de cien ciudadanos, como mínimo, podrá concurrir ante una notaria o un notario público a fin de que este ins","statutory","4","mandatory","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0048","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 61","Conformación de instancias partidarias Todas las delegaciones de las asambleas cantonales, provinciales y nacionales de los partidos políticos y todos los órganos de dirección y representación polític","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0049","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 65","Término para resolver la solicitud Vencido el plazo de objeciones, la Dirección General del Registro Electoral, sin más trámite, se pronunciará sobre las objeciones si las hay, y acordará o denegará l","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0050","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 67","Órganos de los partidos políticos Sin perjuicio de la potestad autorreglamentaria de los partidos políticos para delimitar su propia organización interna, necesariamente esta deberá comprender al meno","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0051","Costa Rica","COS-MECH-","","CRC-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 67 Inc. a","a)  Una asamblea distrital en cada distrito administrativo, formada por los electores de cada distrito afiliados al partido. > **b)** Una asamblea cantonal en cada cantón, constituida por cinco delega","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"CRCV2-EDGE-0052","Costa Rica","CRC-MECH-003","political_parties","CRC-ACT-006","Partidos Políticos","","","unknown_functional_relationship","unknown_stage","CRC-CE","CRC-CE 68","Cancelación de inscripciones Con la salvedad de lo dispuesto para las coaliciones, la Dirección General del Registro Electoral cancelará, sin más trámite, las inscripciones de los partidos políticos q","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
